Image name,Pixel size (mm/pixel),Date/time,Device,Latitude,Longitude,Image height (mm),Image width (mm),Heigth above bed (mm)
R10_D2_2_InB.jpg,0.027745995423340962,2022:10:26 14:27:47,SM-A515F,"53°0'33.20933"" N","4°47'45.41118"" E",7.990846681922197,14.205949656750573,10.811145510835914
R10_D2_1_InB.jpg,0.02787356321839081,2022:10:26 14:27:43,SM-A515F,"53°0'33.20933"" N","4°47'45.41118"" E",8.027586206896553,14.271264367816093,10.860851926977688
R10_D1_InB.jpg,0.030388471177944864,2022:10:26 14:28:04,SM-A515F,"53°0'33.20933"" N","4°47'45.41118"" E",8.75187969924812,15.558897243107767,11.840778416629805
R10_C2_InB.jpg,0.030236907730673317,2022:10:26 14:28:14,SM-A515F,"53°0'33.20933"" N","4°47'45.41118"" E",8.708229426433915,15.481296758104738,11.781722165175294
R10_C1_2_InB.jpg,0.028462441314553995,2022:10:26 14:28:27,SM-A515F,"53°0'33.20933"" N","4°47'45.41118"" E",8.19718309859155,14.572769953051644,11.090306545153275
R10_C1_1_InB.jpg,0.02957317073170732,2022:10:26 14:28:25,SM-A515F,"53°0'33.20933"" N","4°47'45.41118"" E",8.517073170731706,15.141463414634144,11.52309899569584
R10_B2_InB.jpg,0.02806712962962964,2022:10:26 14:28:40,SM-A515F,"53°0'33.20933"" N","4°47'45.41118"" E",8.083333333333334,14.370370370370367,10.93627450980392
R10_B1_InB.jpg,0.028937947494033413,2022:10:26 14:28:51,SM-A515F,"53°0'33.30121"" N","4°47'45.77841"" E",8.334128878281621,14.816229116945108,11.275586129439844
R10_A2_InB.jpg,0.026884700665188468,2022:10:26 14:29:02,SM-A515F,"53°0'33.30121"" N","4°47'45.77841"" E",7.7427937915742815,13.764966740576494,10.475544541541671
R10_A1_InB.jpg,0.02832943925233645,2022:10:26 14:29:10,SM-A515F,"53°0'33.30121"" N","4°47'45.77841"" E",8.158878504672899,14.504672897196262,11.038482682792745
